Membership_ID,Age_Group,Games_Attended,Seasonal_Pass,Customer_Region
10029520,18-25,6,False,Canada
10005740,<18,28,True,Canada
10033278,18-25,7,False,Canada
10014084,18-25,2,False,Canada
10040784,26-40,4,False,USA
10016598,18-25,1,False,Canada
10723062,18-25,3,False,South Korea
47716549,18-25,7,False,Canada
57333741,18-25,26,True,Canada
10034845,26-40,6,False,Canada
10019163,41-60,3,False,Canada
10029515,18-25,8,False,Canada
27386190,26-40,4,False,Canada
10040338,18-25,2,False,Canada
10031712,26-40,5,False,Canada
10028562,26-40,1,False,USA
18525722,18-25,2,False,Canada
10033367,18-25,4,False,Canada
64594680,26-40,2,False,South Korea
58120261,<18,5,False,Canada
10005880,18-25,1,False,Canada
06598071,<18,6,False,Canada
24436501,18-25,8,False,USA
90978544,18-25,4,False,Canada
10012664,26-40,2,False,Canada
10002911,26-40,4,False,Japan
73161877,41-60,6,False,Canada
10004443,18-25,4,False,Canada
10037490,26-40,1,False,Canada
10020147,41-60,2,False,Canada
35064516,18-25,2,False,Canada
10020447,18-25,6,False,Canada
10010936,60+,5,False,Canada
35915652,18-25,6,False,Canada
54611524,18-25,1,False,Canada
82976680,26-40,5,False,Canada
72823124,41-60,8,False,Canada
33944601,26-40,5,False,Canada
10026401,26-40,3,False,Canada
16012370,26-40,1,False,Canada
10025669,41-60,1,False,Canada
10029122,26-40,6,False,Canada
10027753,41-60,3,False,Canada
10031744,60+,1,False,Canada
91385429,18-25,7,False,Canada
10038077,18-25,5,False,Canada
91634782,26-40,8,False,Canada
10010548,41-60,3,False,Canada
10030408,<18,6,False,Canada
10030728,26-40,19,True,Canada
10000407,18-25,7,False,Canada
10011188,18-25,1,False,Canada
10008618,26-40,3,False,Canada
10033301,18-25,5,False,Canada
10006324,26-40,4,False,Canada
93214483,41-60,6,False,Canada
10029126,26-40,19,True,India
10004502,18-25,4,False,Canada
10004333,18-25,7,False,Canada
10008850,18-25,5,False,Canada
10002963,18-25,1,False,USA
10010973,18-25,5,False,Canada
40923961,18-25,3,False,Japan
10034779,18-25,6,False,Canada
86283940,18-25,6,False,Canada
10001220,18-25,26,True,Canada
10022470,26-40,6,False,Canada
10031986,18-25,2,False,China
42187587,18-25,5,False,USA
10023251,26-40,2,False,Canada
10001621,<18,2,False,Canada
34630531,18-25,5,False,Canada
10036224,26-40,4,False,Canada
10031478,<18,3,False,Canada
88231745,18-25,7,False,Canada
10036576,<18,3,False,Canada
18408939,<18,3,False,Canada
10026164,26-40,8,False,Canada
10028806,41-60,1,False,Canada
10042412,<18,1,False,Canada
10022227,18-25,7,False,Canada
10036839,<18,8,False,India
10005998,18-25,8,False,Canada
10014751,18-25,5,False,Canada
86441692,<18,7,False,Canada
15642768,41-60,5,False,Canada
10031776,26-40,1,False,Canada
10034691,18-25,5,False,Canada
10024186,18-25,4,False,Canada
81033438,18-25,6,False,Canada
10005384,26-40,6,False,Canada
61577958,18-25,4,False,Canada
10008506,26-40,1,False,Canada
44530699,18-25,7,False,Canada
10037170,18-25,2,False,Canada
09463937,60+,1,False,USA
62854357,18-25,7,False,Canada
10002063,41-60,6,False,USA
10010916,18-25,7,False,USA
10030286,18-25,2,False,USA
10032296,18-25,7,False,Canada
10016080,18-25,7,False,China
10015750,60+,3,False,Canada
10022208,18-25,2,False,Canada
92273712,18-25,3,False,Canada
10033181,41-60,7,False,Canada
10009247,41-60,7,False,Canada
10012488,18-25,7,False,Canada
10018983,18-25,4,False,Canada
10006769,18-25,2,False,USA
18798352,18-25,4,False,Canada
10012038,26-40,8,False,Canada
10006666,60+,2,False,Canada
05511653,18-25,1,False,Canada
33188983,18-25,7,False,Canada
10027056,18-25,1,False,Canada
91123028,18-25,7,False,Canada
10040790,26-40,2,False,Canada
10025432,<18,8,False,Canada
10023663,18-25,2,False,Canada
10007311,26-40,7,False,Canada
46471576,18-25,1,False,Canada
10013316,18-25,2,False,Canada
10013580,26-40,2,False,Canada
10031487,18-25,7,False,Canada
10028480,41-60,8,False,Canada
10003807,18-25,5,False,Canada
47254509,26-40,8,False,Canada
10040402,18-25,8,False,Canada
10015619,18-25,2,False,Canada
40879174,18-25,4,False,Canada
25529715,18-25,4,False,Canada
10027624,26-40,1,False,Canada
10035810,18-25,3,False,Canada
10007475,26-40,2,False,Canada
10011341,18-25,4,False,Canada
10002321,26-40,6,False,Canada
10037048,18-25,6,False,Canada
26776047,<18,3,False,Canada
10008412,18-25,2,False,Canada
10039070,26-40,6,False,Canada
10041035,41-60,6,False,Canada
65298523,18-25,3,False,Canada
10027107,41-60,7,False,Canada
10029446,26-40,6,False,Canada
10028896,18-25,8,False,Canada
10031483,18-25,5,False,Canada
99905382,18-25,1,False,Canada
59303937,<18,5,False,Canada
41211833,18-25,8,False,Canada
10019360,<18,3,False,Canada
29571480,18-25,8,False,Canada
10008544,18-25,7,False,Canada
54375805,18-25,7,False,Canada
10006238,41-60,3,False,Canada
10026342,26-40,5,False,Canada
10017053,26-40,3,False,Canada
10042625,26-40,3,False,Canada
10037071,18-25,4,False,Canada
56603929,18-25,7,False,Canada
10026920,18-25,7,False,Canada
93713186,18-25,4,False,Canada
10003820,41-60,7,False,Canada
10014421,26-40,7,False,Canada
10039433,18-25,7,False,Canada
10020199,18-25,4,False,Canada
10035672,18-25,2,False,Canada
10042558,41-60,29,True,Canada
10004118,26-40,4,False,Canada
10029679,18-25,1,False,Canada
10009957,41-60,4,False,Canada
10030701,18-25,4,False,Canada
10000434,18-25,4,False,Canada
10034029,41-60,5,False,Canada
17946663,60+,27,True,Canada
10009820,18-25,7,False,Canada
10010988,26-40,6,False,Canada
47182632,26-40,2,False,Canada
10041845,18-25,22,True,Canada
10004246,26-40,3,False,Canada
38724261,60+,2,False,Canada
61312913,18-25,3,False,Canada
10020852,41-60,5,False,Canada
10033575,18-25,1,False,Canada
52286579,60+,6,False,Canada
10008048,26-40,6,False,Canada
10011984,18-25,8,False,Canada
63625450,26-40,4,False,Canada
10037549,18-25,5,False,Canada
10013695,18-25,3,False,Canada
18923318,<18,3,False,Canada
10042204,18-25,4,False,Canada
86522536,26-40,8,False,Canada
10011016,26-40,7,False,Canada
10038925,18-25,7,False,Canada
76930109,41-60,7,False,Canada
10005414,26-40,5,False,Canada
10036071,26-40,5,False,Canada
17220960,<18,4,False,Canada
10032332,41-60,8,False,Japan
10041650,<18,6,False,Canada
21884898,18-25,8,False,Canada
10030185,60+,3,False,South Korea
76558415,18-25,6,False,Canada
10014061,<18,4,False,Canada
84723284,26-40,1,False,Canada
61192565,18-25,6,False,USA
46862673,26-40,7,False,USA
17076110,41-60,6,False,Canada
10006135,18-25,7,False,Canada
10013133,18-25,7,False,Canada
10017894,18-25,1,False,Canada
39081343,18-25,5,False,Canada
10017752,<18,5,False,Canada
10000362,18-25,1,False,Canada
10003338,18-25,3,False,Canada
10016190,18-25,2,False,Canada
10038580,26-40,8,False,Canada
10036700,18-25,6,False,Canada
10008521,18-25,6,False,Canada
10019394,<18,6,False,Canada
10025063,18-25,2,False,Canada
27647747,41-60,4,False,Canada
10017203,18-25,8,False,Canada
10006067,26-40,4,False,Canada
71177375,26-40,8,False,Canada
45353502,26-40,2,False,Canada
51166035,18-25,7,False,USA
10023020,26-40,4,False,Canada
10010174,60+,2,False,Canada
13906887,18-25,3,False,Canada
10003537,41-60,6,False,USA
51634854,18-25,7,False,USA
10037518,<18,1,False,Canada
10029218,18-25,4,False,USA
10004280,18-25,4,False,Canada
10006719,41-60,6,False,Canada
10010258,18-25,3,False,Canada
10015286,18-25,27,True,Canada
25626780,26-40,27,True,Canada
79564762,18-25,1,False,Canada
10024098,18-25,2,False,Canada
75709181,18-25,3,False,Canada
10002784,18-25,8,False,Canada
10007089,<18,1,False,Canada
10026624,18-25,4,False,Canada
10013735,26-40,3,False,Canada
84476180,18-25,7,False,Canada
10015635,18-25,8,False,Canada
49667779,41-60,25,True,Canada
10009978,60+,7,False,Canada
10018568,60+,8,False,Canada
10044062,26-40,5,False,Canada
10041912,18-25,4,False,Canada
49414541,<18,3,False,Canada
19014791,<18,6,False,Canada
10029114,41-60,3,False,Canada
72276594,41-60,2,False,Canada
10010045,26-40,2,False,Canada
10022818,26-40,8,False,Canada
10017299,18-25,5,False,Canada
08528731,26-40,3,False,Canada
10005294,26-40,8,False,Canada
10030326,41-60,4,False,Canada
10032674,18-25,15,True,Canada
10039918,<18,5,False,Canada
10031679,26-40,6,False,USA
43794857,26-40,19,True,USA
96674845,18-25,6,False,USA
10023957,<18,2,False,USA
10043423,26-40,8,False,Canada
10028419,41-60,1,False,USA
10029358,26-40,7,False,Canada
10009489,18-25,6,False,Canada
22325404,26-40,8,False,Canada
10001068,18-25,1,False,Canada
10039186,18-25,18,True,Canada
10040085,18-25,5,False,Canada
10020631,26-40,2,False,Canada
10004936,41-60,2,False,Canada
79443467,18-25,7,False,USA
10032511,18-25,7,False,USA
30957187,18-25,5,False,Canada
10012558,26-40,3,False,USA
10003884,26-40,1,False,Canada
14376333,26-40,1,False,Canada
10021220,18-25,5,False,Canada
10033102,18-25,1,False,Canada
01703916,18-25,7,False,Canada
10023670,26-40,8,False,Canada
10041635,26-40,2,False,Canada
10012818,18-25,4,False,China
97596865,18-25,7,False,Canada
41546529,18-25,7,False,Canada
10019237,26-40,8,False,Canada
39769747,26-40,6,False,Canada
10023028,18-25,6,False,Canada
10004039,18-25,2,False,USA
35949285,18-25,3,False,Canada
32321595,18-25,7,False,Canada
10017045,26-40,1,False,Canada
10025127,41-60,6,False,USA
10030124,18-25,2,False,Canada
10037689,18-25,5,False,USA
10021079,18-25,2,False,Canada
98155402,26-40,7,False,Canada
10026295,18-25,3,False,Canada
10002999,41-60,5,False,Canada
10027283,26-40,6,False,Canada
81639374,41-60,22,True,Canada
84204381,26-40,1,False,Canada
10027907,41-60,4,False,Canada
29815713,41-60,6,False,Canada
10014057,18-25,4,False,Canada
35504711,<18,7,False,Canada
65526870,18-25,4,False,Canada
10000115,26-40,2,False,Canada
20678106,18-25,4,False,Canada
10026537,18-25,3,False,Canada
97922360,26-40,3,False,Canada
10016098,18-25,3,False,Canada
33842060,18-25,2,False,Canada
10030912,26-40,1,False,Canada
10034120,26-40,2,False,Canada
10037825,18-25,6,False,Canada
10016619,<18,8,False,Canada
10042673,18-25,3,False,USA
10001127,<18,4,False,Canada
10015177,<18,8,False,Canada
10014199,26-40,2,False,USA
10001054,18-25,6,False,Canada
10013571,18-25,7,False,Canada
88821691,<18,4,False,Canada
10008067,18-25,1,False,Canada
86273873,26-40,5,False,Canada
39343320,18-25,2,False,Canada
10029454,41-60,4,False,Canada
10001081,18-25,5,False,Canada
10014698,60+,8,False,Canada
72368489,<18,30,True,Canada
10012876,18-25,8,False,Canada
10043413,26-40,4,False,Canada
60916285,26-40,3,False,Canada
10021949,<18,3,False,Canada
10035362,18-25,4,False,Canada
10036975,18-25,8,False,Canada
87374964,26-40,1,False,USA
96363676,41-60,3,False,Canada
10680408,18-25,1,False,Canada
10037166,41-60,2,False,Canada
10016602,18-25,6,False,Canada
10012830,41-60,5,False,Canada
33251480,26-40,3,False,Canada
10016594,18-25,5,False,Canada
10034788,18-25,3,False,Canada
10019396,41-60,3,False,Canada
10017607,18-25,1,False,Canada
10019205,41-60,5,False,Canada
10007732,26-40,4,False,Canada
24024064,26-40,1,False,Canada
10020661,18-25,2,False,Canada
83894498,60+,6,False,Canada
10021937,60+,1,False,Canada
76777025,<18,5,False,Canada
10040786,<18,8,False,Canada
10011595,26-40,2,False,Japan
10018961,18-25,2,False,Canada
10015597,18-25,2,False,Canada
10019786,18-25,2,False,Canada
10000589,18-25,8,False,Canada
10032591,18-25,7,False,Canada
01933181,18-25,1,False,Canada
79003703,18-25,1,False,Canada
11694895,18-25,2,False,Canada
49835631,26-40,8,False,Canada
10037120,26-40,8,False,Canada
33288037,<18,8,False,Canada
89259737,26-40,7,False,Canada
10043162,26-40,8,False,Canada
10002775,<18,3,False,Canada
10031303,41-60,1,False,Canada
10021063,18-25,3,False,Canada
88545874,<18,16,True,India
04824214,18-25,5,False,Canada
90825380,18-25,5,False,Canada
90118260,26-40,3,False,Canada
10020624,18-25,4,False,USA
14015462,26-40,5,False,Canada
10021271,18-25,8,False,Canada
63277213,18-25,3,False,Canada
22174899,18-25,1,False,Canada
10039283,18-25,1,False,Canada
10021146,26-40,6,False,Canada
41869982,41-60,1,False,Canada
10021127,26-40,2,False,Canada
10033698,18-25,16,True,Canada
25865324,18-25,3,False,Canada
10025796,41-60,7,False,Canada
10031054,26-40,1,False,Canada
10005182,60+,3,False,Canada
10008214,26-40,3,False,Canada
10030785,<18,5,False,Canada
33139543,18-25,3,False,Canada
10033888,26-40,1,False,USA
10013767,18-25,3,False,USA
38288981,18-25,6,False,Canada
10041503,26-40,5,False,Canada
16231948,18-25,7,False,Canada
10017967,60+,8,False,Canada
98518983,18-25,7,False,Canada
25452513,18-25,7,False,Canada
10019165,18-25,3,False,Canada
50889647,26-40,8,False,Canada
10005646,<18,3,False,Canada
51747650,26-40,2,False,USA
19989025,<18,6,False,Canada
10021426,18-25,3,False,Canada
10025917,41-60,27,True,Canada
51672483,18-25,3,False,Canada
93263776,41-60,2,False,Canada
58893512,26-40,7,False,Canada
83066699,18-25,5,False,Canada
10036918,26-40,7,False,USA
10024084,26-40,1,False,Canada
10014790,18-25,7,False,Canada
10027695,26-40,7,False,Canada
62698172,26-40,5,False,Canada
10020430,18-25,8,False,Canada
86185585,26-40,2,False,Canada
41098829,<18,8,False,Canada
10010540,26-40,7,False,Canada
66158075,18-25,1,False,Canada
71266843,41-60,27,True,Canada
23298799,<18,8,False,Canada
96309315,18-25,27,True,China
17234729,<18,8,False,Canada
53124150,<18,7,False,Canada
06780781,18-25,1,False,Canada
10000929,41-60,3,False,Canada
10000652,18-25,6,False,Canada
10023435,<18,7,False,Canada
10032045,18-25,5,False,Canada
93091385,60+,6,False,South Korea
30757307,18-25,7,False,Canada
57437188,18-25,7,False,Canada
97810793,26-40,7,False,Canada
10040673,26-40,5,False,Canada
10036420,26-40,4,False,Canada
10018881,18-25,1,False,Canada
10021334,18-25,7,False,USA
10001529,26-40,8,False,Canada
10001321,26-40,6,False,Canada
10041302,26-40,4,False,Canada
10028061,60+,5,False,Canada
10034447,<18,8,False,Canada
10011436,41-60,6,False,Canada
10012899,41-60,8,False,Canada
10009531,<18,1,False,Canada
45384339,26-40,3,False,Canada
10031635,18-25,1,False,Canada
10037275,18-25,6,False,Canada
98572398,26-40,1,False,Canada
79338816,41-60,4,False,Canada
10039925,<18,7,False,Canada
50531094,26-40,2,False,Canada
64045012,26-40,5,False,Canada
69071727,41-60,19,True,Canada
18964614,26-40,30,True,Canada
66673355,<18,7,False,India
45566815,18-25,2,False,Canada
86711400,26-40,8,False,Canada
10035473,18-25,8,False,Canada
10014900,26-40,3,False,Canada
10019738,18-25,7,False,Canada
10000462,41-60,2,False,Canada
10016335,18-25,7,False,USA
37214438,26-40,8,False,Canada
10010844,18-25,1,False,Canada
10037502,26-40,4,False,Canada
50944417,18-25,7,False,Canada
10039352,18-25,5,False,Canada
10041452,26-40,6,False,Canada
61519485,18-25,7,False,Canada
10037361,26-40,4,False,Canada
10038048,18-25,2,False,Canada
10029444,18-25,4,False,Canada
10006146,<18,1,False,Canada
76054401,18-25,4,False,Canada
10009302,18-25,8,False,Canada
10030128,18-25,8,False,USA
10038482,41-60,7,False,Canada
10021796,18-25,1,False,Canada
10030828,60+,18,True,India
10025324,18-25,7,False,China
10028297,18-25,2,False,Canada
93789358,18-25,3,False,Canada
10033767,26-40,7,False,Canada
10011663,41-60,3,False,Canada
10040141,<18,4,False,Canada
47949664,<18,1,False,Canada
91165521,26-40,3,False,Canada
10616932,18-25,5,False,Canada
23799130,18-25,2,False,Canada
80180865,18-25,5,False,Canada
10021636,26-40,4,False,Canada
10001495,26-40,2,False,Canada
87047182,<18,3,False,Canada
10032463,<18,23,True,Canada
10009065,26-40,28,True,China
10009322,18-25,1,False,Canada
59551552,26-40,8,False,Canada
10038066,26-40,6,False,Canada
10021521,60+,6,False,Canada
95551925,60+,5,False,Canada
28403767,18-25,6,False,Canada
10002983,18-25,5,False,Canada
75347461,18-25,3,False,Canada
69087092,18-25,8,False,Canada
10043740,26-40,3,False,Canada
10035950,18-25,3,False,Canada
17159221,18-25,3,False,Canada
10031017,18-25,5,False,Canada
10028669,<18,5,False,Canada
76241542,41-60,3,False,Canada
19138971,18-25,28,True,Canada
14216346,18-25,2,False,Canada
10020100,18-25,6,False,Canada
24252918,41-60,3,False,Canada
70589107,18-25,7,False,Canada
72236706,18-25,1,False,Canada
38043974,18-25,5,False,Canada
10038792,18-25,1,False,Canada
88833047,18-25,8,False,Canada
96624338,26-40,6,False,Canada
10036305,41-60,1,False,Canada
72602103,60+,1,False,Canada
63274038,60+,7,False,Canada
10034719,41-60,8,False,Canada
00202524,18-25,1,False,Canada
97117305,18-25,4,False,Canada
10006235,18-25,6,False,Canada
10035100,26-40,5,False,Canada
10033835,18-25,6,False,Canada
10024096,60+,6,False,China
10036082,26-40,2,False,Canada
10005480,26-40,8,False,Canada
10037483,18-25,4,False,Canada
10036857,41-60,3,False,Canada
10020039,18-25,3,False,Canada
10038372,18-25,2,False,Canada
10023419,18-25,6,False,Canada
10022017,<18,7,False,Canada
10005434,26-40,8,False,Canada
10044346,26-40,25,True,Canada
59358597,<18,4,False,Canada
10007019,26-40,2,False,Canada
10018514,18-25,2,False,Canada
10040410,60+,3,False,Canada
10013364,18-25,5,False,Canada
10008873,18-25,6,False,Canada
63135008,26-40,6,False,Canada
65606434,41-60,6,False,Canada
10032888,41-60,3,False,Canada
55201150,18-25,5,False,Canada
10041668,41-60,8,False,Canada
10030687,41-60,7,False,Canada
10002352,18-25,3,False,Canada
09383816,26-40,7,False,Canada
10043824,41-60,2,False,Canada
10025200,18-25,7,False,Canada
10030557,18-25,3,False,Canada
10010945,18-25,1,False,Canada
10029740,18-25,4,False,Canada
33265069,41-60,8,False,Canada
34749570,18-25,5,False,Canada
74311188,26-40,1,False,Canada
10038658,26-40,27,True,USA
57217070,26-40,7,False,Canada
10018221,41-60,8,False,Canada
01233906,18-25,3,False,Canada
10033243,26-40,2,False,Canada
10035290,26-40,7,False,Canada
63970804,18-25,6,False,Canada
94374413,18-25,6,False,USA
10028661,18-25,5,False,Canada
60724479,18-25,7,False,Canada
10019601,41-60,6,False,Canada
10020392,41-60,2,False,Canada
10033487,26-40,2,False,Canada
68515251,26-40,5,False,Canada
10019932,26-40,8,False,Canada
59365406,26-40,6,False,Canada
36111656,18-25,1,False,Canada
51260991,26-40,17,True,Canada
10003254,18-25,7,False,Canada
17222438,<18,4,False,Canada
10002385,18-25,2,False,Canada
57952832,18-25,4,False,Canada
81190927,18-25,1,False,China
84810314,41-60,7,False,Canada
10021124,26-40,3,False,Canada
10023991,41-60,6,False,USA
10043127,26-40,2,False,Canada
10042199,18-25,6,False,Canada
10803454,60+,1,False,Canada
19841545,<18,27,True,Canada
10026227,18-25,16,True,Canada
10018984,26-40,6,False,Canada
10030174,<18,4,False,Canada
10001978,41-60,7,False,Canada
37547144,<18,1,False,Canada
86970194,18-25,7,False,Canada
05517205,18-25,7,False,Canada
88556311,18-25,8,False,Canada
10039694,18-25,4,False,Canada
05461391,26-40,7,False,Canada
10000319,<18,1,False,Canada
10026658,18-25,5,False,Canada
10007073,18-25,7,False,Canada
10017544,<18,2,False,Canada
10014595,26-40,8,False,Canada
36309892,18-25,5,False,USA
10021452,18-25,5,False,Canada
92769690,18-25,2,False,USA
10000365,18-25,2,False,Canada
16208664,18-25,3,False,Canada
53577594,18-25,8,False,Canada
28509816,18-25,1,False,Canada
40695633,18-25,8,False,India
10021352,18-25,2,False,Canada
18734068,<18,3,False,Canada
89816000,26-40,7,False,Canada
10016321,41-60,2,False,Canada
10024409,18-25,7,False,Canada
50981695,18-25,8,False,Canada
23604170,18-25,8,False,Canada
76376388,26-40,7,False,Canada
85554240,18-25,4,False,Canada
86959094,18-25,4,False,Canada
10037017,18-25,2,False,Canada
20950770,18-25,5,False,Canada
46989353,41-60,4,False,Canada
87161408,26-40,23,True,USA
18872144,18-25,5,False,Canada
18135855,18-25,5,False,Canada
10009914,18-25,4,False,Canada
10022516,41-60,5,False,Canada
48473504,41-60,6,False,Canada
10026591,26-40,1,False,Canada
10027847,26-40,2,False,Canada
10000408,41-60,7,False,Canada
10042585,18-25,3,False,Canada
10028135,26-40,1,False,Canada
06192278,18-25,7,False,Canada
10022000,18-25,8,False,Canada
10035185,41-60,3,False,Canada
10000790,18-25,2,False,Canada
48237317,<18,4,False,Canada
10012650,18-25,1,False,Canada
70175028,26-40,5,False,Canada
10042239,18-25,1,False,Canada
10044100,26-40,6,False,Canada
21812456,60+,3,False,Canada
60109783,41-60,7,False,Canada
10015127,41-60,6,False,Canada
10022550,18-25,2,False,Canada
10023857,26-40,16,True,Canada
14734038,18-25,3,False,Canada
10038680,26-40,6,False,Canada
10011659,18-25,1,False,Canada
10000764,18-25,6,False,Canada
47915218,41-60,3,False,Canada
10041073,26-40,8,False,Canada
10019025,18-25,1,False,Canada
10000058,<18,6,False,Canada
10008038,26-40,28,True,Canada
10040779,<18,7,False,Canada
10039231,18-25,2,False,Canada
10024650,41-60,7,False,Canada
10027944,<18,7,False,USA
62511062,<18,1,False,Canada
10008069,18-25,5,False,Canada
10001821,18-25,5,False,Canada
10030988,18-25,4,False,Canada
86004786,26-40,1,False,Canada
10024972,18-25,1,False,Canada
10016730,26-40,2,False,Canada
10022801,<18,6,False,Canada
10037232,18-25,6,False,Canada
96973719,<18,2,False,Canada
10007893,18-25,6,False,USA
09144621,18-25,2,False,USA
10037229,26-40,16,True,Canada
10027137,26-40,4,False,Canada
10025393,26-40,4,False,USA
10036421,26-40,6,False,Canada
10032144,18-25,1,False,Canada
10020848,18-25,7,False,India
10042591,<18,5,False,Canada
10024830,18-25,5,False,Canada
10034189,18-25,7,False,Canada
10011201,18-25,4,False,Canada
43678117,18-25,5,False,Canada
10013997,18-25,1,False,Canada
10011470,60+,8,False,Canada
10023650,41-60,4,False,India
10044464,18-25,2,False,Canada
10014501,18-25,7,False,USA
10024723,18-25,2,False,Canada
10021884,<18,1,False,Canada
10040871,18-25,6,False,Canada
06261989,18-25,1,False,Canada
10031318,18-25,8,False,Canada
97008632,26-40,4,False,Canada
46750782,41-60,28,True,Canada
10018354,26-40,3,False,Canada
10011855,41-60,8,False,Canada
10041231,26-40,3,False,Canada
10024640,41-60,5,False,Canada
10016721,18-25,7,False,USA
10006165,18-25,2,False,Canada
10040441,26-40,4,False,Canada
10040049,18-25,8,False,Canada
10039049,18-25,8,False,Canada
57662277,18-25,3,False,Canada
10035007,18-25,5,False,Canada
10027589,26-40,17,True,Canada
10017003,18-25,6,False,Canada
58616031,60+,7,False,Canada
10021961,18-25,5,False,Canada
02036302,41-60,3,False,Canada
10012295,18-25,8,False,Canada
70620243,18-25,3,False,Canada
10040144,26-40,8,False,Canada
10035923,26-40,1,False,Canada
10040401,18-25,5,False,Canada
76686789,18-25,5,False,Canada
58738791,18-25,4,False,Canada
82889687,18-25,5,False,Canada
10003898,18-25,5,False,Canada
74245406,18-25,2,False,Canada
10001096,18-25,6,False,Canada
83268399,18-25,1,False,Canada
92885101,18-25,4,False,Canada
10031236,26-40,7,False,Canada
10042225,18-25,1,False,Canada
10018321,18-25,3,False,Canada
10034201,60+,6,False,Canada
74403305,26-40,5,False,Canada
10005882,18-25,4,False,Canada
10024962,18-25,4,False,Canada
37745466,26-40,8,False,Japan
12051210,41-60,6,False,Canada
10010779,18-25,4,False,Canada
60967364,18-25,4,False,Canada
10020305,41-60,4,False,Canada
10033780,60+,4,False,Canada
10000056,18-25,1,False,Canada
10009292,18-25,5,False,Canada
10002996,<18,4,False,Canada
10023112,26-40,7,False,Canada
36286543,18-25,4,False,Canada
10028209,<18,5,False,Canada
10000483,41-60,4,False,Canada
10014990,41-60,6,False,Canada
10025369,18-25,5,False,Canada
01880887,<18,7,False,Canada
10032984,26-40,7,False,Canada
41234805,41-60,1,False,Canada
10036605,41-60,5,False,Japan
10043956,18-25,8,False,Canada
84470203,26-40,1,False,Canada
10037591,18-25,1,False,Canada
71839681,18-25,25,True,Canada
33119343,18-25,6,False,Canada
45237787,26-40,6,False,Canada
10038009,18-25,15,True,Canada
10008896,18-25,8,False,Canada
72981006,18-25,1,False,Canada
10020858,18-25,1,False,Canada
10044094,<18,5,False,Canada
10022177,41-60,4,False,Canada
10028160,18-25,1,False,Canada
10023898,26-40,2,False,Canada
95878258,<18,6,False,Canada
10014212,18-25,5,False,Canada
10007604,60+,7,False,Canada
83654312,26-40,8,False,Canada
10019919,18-25,3,False,Canada
10040741,18-25,3,False,Canada
10013798,41-60,21,True,USA
10033128,18-25,8,False,Canada
10027815,18-25,3,False,Canada
10018111,18-25,1,False,Canada
57127717,<18,1,False,Canada
78525282,26-40,1,False,Canada
13178466,60+,5,False,Canada
92979371,18-25,3,False,Canada
10004945,18-25,7,False,Canada
10028323,18-25,7,False,Canada
80521001,26-40,1,False,Canada
10008308,18-25,6,False,Canada
10010129,18-25,3,False,Canada
97277509,18-25,3,False,Canada
07921579,18-25,2,False,Canada
78889761,26-40,2,False,Canada
10011055,18-25,1,False,Canada
10042383,18-25,5,False,Canada
97843776,26-40,4,False,Canada
10040847,18-25,7,False,Canada
92510319,60+,2,False,China
10002814,18-25,4,False,Canada
10017963,41-60,2,False,USA
78797017,18-25,1,False,Canada
10039303,26-40,4,False,Canada
10034963,18-25,8,False,China
10044207,18-25,5,False,Canada
10031377,18-25,6,False,Canada
10034030,<18,18,True,Canada
10031401,18-25,5,False,Japan
47437292,18-25,8,False,Canada
22615429,26-40,7,False,Canada
53732714,26-40,8,False,Canada
80811208,18-25,19,True,Canada
34231437,60+,8,False,Canada
10002909,26-40,3,False,USA
10039394,26-40,6,False,Canada
10010778,18-25,6,False,Canada
42304271,18-25,4,False,Canada
10001070,18-25,5,False,Canada
10042900,41-60,6,False,Canada
06734567,18-25,7,False,Canada
11810918,18-25,3,False,Canada
54275329,41-60,7,False,Canada
54049557,60+,26,True,Canada
10035163,18-25,6,False,Canada
10012877,26-40,2,False,Canada
26863611,41-60,4,False,Canada
94174600,60+,7,False,Canada
10025343,41-60,7,False,Canada
10000131,26-40,5,False,Canada
10021003,60+,5,False,Canada
82468854,41-60,5,False,Canada
84883894,41-60,29,True,Canada
10021210,18-25,24,True,Canada
10012209,18-25,6,False,Canada
10013138,18-25,5,False,Canada
10043599,18-25,1,False,Canada
10037040,26-40,2,False,Canada
10010612,18-25,8,False,Canada
16148701,18-25,3,False,Canada
95374244,26-40,2,False,USA
10025445,60+,3,False,USA
10031021,18-25,6,False,Canada
10030260,41-60,8,False,Canada
37078712,18-25,8,False,Canada
10014987,60+,1,False,Canada
10020050,60+,3,False,Canada
68785494,41-60,2,False,India
21891857,26-40,2,False,Canada
74679700,26-40,6,False,Canada
10042103,18-25,3,False,Canada
52561426,18-25,5,False,Canada
10038061,26-40,7,False,Canada
10001864,<18,1,False,Canada
44531752,18-25,6,False,Canada
10031600,41-60,5,False,Canada
10044132,18-25,18,True,Canada
10013101,41-60,2,False,Canada
10032148,26-40,1,False,Canada
10039499,18-25,4,False,Canada
64398893,60+,7,False,Canada
85529748,18-25,6,False,Canada
83980386,26-40,2,False,Canada
10028113,18-25,6,False,Canada
10032709,18-25,5,False,Canada
30624254,26-40,7,False,Canada
40117830,41-60,6,False,Canada
10022643,26-40,2,False,Canada
10041303,26-40,3,False,Canada
10009673,18-25,4,False,Canada
10001819,41-60,6,False,Canada
10026875,18-25,2,False,Canada
53003349,18-25,2,False,Canada
86535063,18-25,4,False,Canada
10024092,<18,23,True,Canada
